,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,id_date,date,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth,precipitation_n,snow fall_n,snow depth_n,hour,daily_trip_count,distance_km,coordinates_pickupp,coordinates_dropofff,index_right,NATName_p,BoroName_p,NATName_d,BoroName_d
64,id0514638,1,2016-02-10 08:36:33,2016-02-10 08:42:23,1,-73.96942138671875,40.80003356933594,-73.96817779541014,40.791702270507805,N,350,2016-02-10,2016-02-10,63,57,60.0,0,0,0,0.0,0.0,0.0,8,357,0.9322941684244134,POINT (-73.96942138671875 40.80003356933594),POINT (-73.96817779541014 40.791702270507805),138,Upper West Side-Manhattan Valley,Manhattan,Upper West Side (Central),Manhattan
65,id3748197,1,2016-02-07 23:17:58,2016-02-07 23:25:41,1,-73.9991683959961,40.734233856201165,-73.98209381103516,40.74027633666992,N,463,2016-02-07,2016-02-07,76,63,69.5,0,0,0,0.0,0.0,0.0,23,333,1.5877635529123861,POINT (-73.9991683959961 40.734233856201165),POINT (-73.98209381103516 40.74027633666992),123,West Village,Manhattan,Gramercy,Manhattan
66,id2460349,1,2016-01-07 15:40:34,2016-01-07 15:49:24,2,-73.97895050048828,40.750930786132805,-73.96439361572266,40.75496292114258,N,530,2016-01-07,2016-01-07,79,66,72.5,0.83,0,0,0.83,0.0,0.0,15,327,1.3055790325099503,POINT (-73.97895050048828 40.750930786132805),POINT (-73.96439361572266 40.75496292114258),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
67,id3198639,1,2016-06-05 03:02:46,2016-06-05 03:14:59,1,-73.97978973388672,40.781265258789055,-73.94087982177734,40.82322311401367,N,733,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,3,304,5.700274192568807,POINT (-73.97978973388672 40.781265258789055),POINT (-73.94087982177734 40.82322311401367),137,Upper West Side (Central),Manhattan,Harlem (North),Manhattan
68,id2973697,2,2016-04-07 22:52:23,2016-04-07 23:10:00,2,-73.9953842163086,40.749298095703125,-73.98932647705078,40.71814727783203,N,1057,2016-04-07,2016-04-07,84,66,75.0,0.49,0,0,0.49,0.0,0.0,22,418,3.5012171120763647,POINT (-73.9953842163086 40.749298095703125),POINT (-73.98932647705078 40.71814727783203),129,Midtown South-Flatiron-Union Square,Manhattan,Lower East Side,Manhattan
69,id3899813,2,2016-06-01 20:15:24,2016-06-01 20:34:35,5,-73.98002624511719,40.76596832275391,-73.99120330810547,40.75035095214844,N,1151,2016-06-01,2016-06-01,41,25,33.0,0.00,0.0,0,0.0,0.0,0.0,20,348,1.9753324427344594,POINT (-73.98002624511719 40.76596832275391),POINT (-73.99120330810547 40.75035095214844),130,Midtown-Times Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
70,id2075052,1,2016-04-09 09:09:03,2016-04-09 09:20:03,1,-73.95449829101561,40.76680755615234,-73.98778533935547,40.72087860107422,N,660,2016-04-09,2016-04-09,80,65,72.5,0,0,0,0.0,0.0,0.0,9,389,5.826326400938326,POINT (-73.95449829101561 40.76680755615234),POINT (-73.98778533935547 40.72087860107422),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Lower East Side,Manhattan
71,id3707411,1,2016-01-03 02:03:39,2016-01-03 02:17:02,1,-74.00772857666014,40.74060821533203,-73.98351287841797,40.73720932006836,N,803,2016-01-03,2016-01-03,52,39,45.5,0.00,0.0,0,0.0,0.0,0.0,2,276,2.0749178717045176,POINT (-74.00772857666014 40.74060821533203),POINT (-73.98351287841797 40.73720932006836),123,West Village,Manhattan,Gramercy,Manhattan
72,id3564028,1,2016-01-02 01:16:42,2016-01-02 01:19:56,1,-73.95413208007811,40.774784088134766,-73.94741821289062,40.779632568359375,N,194,2016-01-02,2016-01-02,59,44,51.5,0.01,0.0,2,0.01,0.0,2.0,1,268,0.7811862986304191,POINT (-73.95413208007811 40.774784088134766),POINT (-73.94741821289062 40.779632568359375),141,Upper East Side-Yorkville,Manhattan,Upper East Side-Yorkville,Manhattan
73,id1233453,1,2016-02-05 17:28:07,2016-02-05 17:30:03,1,-73.97209930419923,40.78220748901367,-73.96451568603516,40.77754974365234,N,116,2016-02-05,2016-02-05,60,45,52.5,0.04,0.0,0,0.04,0.0,0.0,17,337,0.8221728603782608,POINT (-73.97209930419923 40.78220748901367),POINT (-73.96451568603516 40.77754974365234),137,Upper West Side (Central),Manhattan,Central Park,Manhattan
74,id1832737,2,2016-03-06 10:53:26,2016-03-06 10:59:30,1,-73.98471069335938,40.76018142700195,-73.97956085205078,40.75270462036133,N,364,2016-03-06,2016-03-06,70,63,66.5,0.04,0.0,0,0.04,0.0,0.0,10,345,0.937737461812757,POINT (-73.98471069335938 40.76018142700195),POINT (-73.97956085205078 40.75270462036133),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
75,id2059551,2,2016-04-01 09:28:05,2016-04-01 09:42:03,1,-73.95665740966798,40.78076934814453,-73.96964263916014,40.80010223388672,N,838,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,9,348,2.4117059049797933,POINT (-73.95665740966798 40.78076934814453),POINT (-73.96964263916014 40.80010223388672),140,Upper East Side-Carnegie Hill,Manhattan,Upper West Side-Manhattan Valley,Manhattan
76,id2336715,2,2016-01-01 00:09:03,2016-01-01 00:19:25,2,-73.98435974121092,40.748985290527344,-73.99628448486328,40.71605682373047,N,622,2016-01-01,2016-01-01,42,34,38.0,0.00,0.0,0,0.0,0.0,0.0,0,278,3.7968399392404955,POINT (-73.98435974121092 40.748985290527344),POINT (-73.99628448486328 40.71605682373047),129,Midtown South-Flatiron-Union Square,Manhattan,Chinatown-Two Bridges,Manhattan
77,id3729126,1,2016-01-04 14:20:21,2016-01-04 14:36:59,1,-73.86691284179686,40.77187728881836,-73.79469299316406,40.73479080200195,N,998,2016-01-04,2016-01-04,79,61,70.0,0.02,0.0,0,0.02,0.0,0.0,14,262,7.349324644473548,POINT (-73.86691284179686 40.77187728881836),POINT (-73.79469299316406 40.73479080200195),233,LaGuardia Airport,Queens,Fresh Meadows-Utopia,Queens
78,id0945119,2,2016-05-02 18:29:38,2016-05-02 18:38:56,6,-74.00283813476561,40.76036071777344,-73.98841094970702,40.77898025512695,N,558,2016-05-02,2016-05-02,44,31,37.5,0.53,2.5,1,0.53,2.5,1.0,18,318,2.400551732379307,POINT (-74.00283813476561 40.76036071777344),POINT (-73.98841094970702 40.77898025512695),127,Chelsea-Hudson Yards,Manhattan,Upper West Side-Lincoln Square,Manhattan
79,id2939783,1,2016-04-12 10:11:37,2016-04-12 10:34:46,1,-73.9900665283203,40.75193405151367,-73.98975372314453,40.72386932373047,N,1389,2016-04-12,2016-04-12,47,39,43.0,0,0,0,0.0,0.0,0.0,10,332,3.1207666309713775,POINT (-73.9900665283203 40.75193405151367),POINT (-73.98975372314453 40.72386932373047),130,Midtown-Times Square,Manhattan,East Village,Manhattan
80,id3780362,2,2016-05-08 21:13:49,2016-05-08 21:16:04,2,-73.94952392578125,40.776611328125,-73.94267272949217,40.78596878051758,N,135,2016-05-08,2016-05-08,83,69,76.0,0,0,0,0.0,0.0,0.0,21,319,1.1897078280492301,POINT (-73.94952392578125 40.776611328125),POINT (-73.94267272949217 40.78596878051758),141,Upper East Side-Yorkville,Manhattan,East Harlem (South),Manhattan
81,id2718231,1,2016-03-08 02:44:19,2016-03-08 03:04:35,1,-73.99250030517578,40.74044418334961,-73.8401107788086,40.71951675415039,N,1216,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,2,336,13.04990734215268,POINT (-73.99250030517578 40.74044418334961),POINT (-73.8401107788086 40.71951675415039),129,Midtown South-Flatiron-Union Square,Manhattan,Forest Hills,Queens
82,id0618376,2,2016-01-11 06:21:39,2016-01-11 06:25:11,1,-74.00611877441406,40.717918395996094,-74.0135040283203,40.71568298339844,N,212,2016-01-11,2016-01-11,58,40,49.0,0,0,0,0.0,0.0,0.0,6,287,0.6702224694005632,POINT (-74.00611877441406 40.717918395996094),POINT (-74.0135040283203 40.71568298339844),119,Tribeca-Civic Center,Manhattan,Financial District-Battery Park City,Manhattan
83,id0000569,1,2016-01-03 19:51:38,2016-01-03 19:53:41,3,-73.96197509765625,40.76773452758789,-73.95858764648438,40.77301025390625,N,123,2016-01-03,2016-01-03,52,39,45.5,0.00,0.0,0,0.0,0.0,0.0,19,276,0.6523144870526624,POINT (-73.96197509765625 40.76773452758789),POINT (-73.95858764648438 40.77301025390625),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Upper East Side-Carnegie Hill,Manhattan
84,id3567125,1,2016-04-10 03:13:02,2016-04-10 03:57:40,1,-73.98155975341797,40.76632690429688,-73.91159057617188,40.76388549804688,N,2678,2016-04-10,2016-04-10,69,60,64.5,0,0,0,0.0,0.0,0.0,3,340,5.898930973620767,POINT (-73.98155975341797 40.76632690429688),POINT (-73.91159057617188 40.76388549804688),130,Midtown-Times Square,Manhattan,Astoria (East)-Woodside (North),Queens
85,id0695483,1,2016-02-06 16:02:38,2016-02-06 16:15:56,3,-74.00238800048828,40.74955368041992,-73.977783203125,40.75408172607422,N,798,2016-02-06,2016-02-06,78,62,70.0,0.00,0.0,0,0.0,0.0,0.0,16,378,2.132867806837844,POINT (-74.00238800048828 40.74955368041992),POINT (-73.977783203125 40.75408172607422),127,Chelsea-Hudson Yards,Manhattan,Midtown-Times Square,Manhattan
86,id3956459,2,2016-03-05 10:23:45,2016-03-05 10:45:52,1,-73.98690795898438,40.7616081237793,-74.00840759277344,40.711620330810554,N,1327,2016-03-05,2016-03-05,56,51,53.5,0.61,0.0,0,0.61,0.0,0.0,10,391,5.846109199697715,POINT (-73.98690795898438 40.7616081237793),POINT (-74.00840759277344 40.711620330810554),128,Hell's Kitchen,Manhattan,Tribeca-Civic Center,Manhattan
87,id0088231,2,2016-06-08 23:02:21,2016-06-08 23:19:31,3,-74.00817108154298,40.74500274658203,-73.95509338378906,40.80483627319336,N,1030,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,23,326,8.015038689133787,POINT (-74.00817108154298 40.74500274658203),POINT (-73.95509338378906 40.80483627319336),127,Chelsea-Hudson Yards,Manhattan,Harlem (South),Manhattan
88,id1957034,1,2016-02-02 18:28:23,2016-02-02 19:09:19,1,-73.99488067626953,40.75021362304688,-73.96221923828125,40.711620330810554,N,2456,2016-02-02,2016-02-02,50,38,44.0,0.00,0.0,T,0.0,0.0,0.05,18,300,5.098038868454041,POINT (-73.99488067626953 40.75021362304688),POINT (-73.96221923828125 40.711620330810554),129,Midtown South-Flatiron-Union Square,Manhattan,Williamsburg,Brooklyn
89,id1838067,2,2016-04-01 12:46:46,2016-04-01 12:52:12,1,-73.96318054199219,40.77423095703125,-73.95555114746092,40.778690338134766,N,326,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,12,348,0.8115336209761079,POINT (-73.96318054199219 40.77423095703125),POINT (-73.95555114746092 40.778690338134766),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
90,id3342568,1,2016-01-03 03:33:21,2016-01-03 04:09:20,1,-73.98484802246092,40.72433471679688,-73.88411712646483,40.71671676635742,N,2159,2016-01-03,2016-01-03,52,39,45.5,0.00,0.0,0,0.0,0.0,0.0,3,276,8.53122452670902,POINT (-73.98484802246092 40.72433471679688),POINT (-73.88411712646483 40.71671676635742),126,East Village,Manhattan,Middle Village,Queens
91,id1597742,2,2016-04-11 19:50:42,2016-04-11 19:58:52,5,-73.98379516601561,40.75070571899414,-73.97735595703125,40.76612091064453,N,490,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,19,316,1.797847491613264,POINT (-73.98379516601561 40.75070571899414),POINT (-73.97735595703125 40.76612091064453),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
92,id1991106,1,2016-06-11 14:22:56,2016-06-11 14:31:03,1,-73.96778869628906,40.76269912719727,-73.98147583007811,40.74219131469727,N,487,2016-06-11,2016-06-11,59,45,52.0,0,0,0,0.0,0.0,0.0,14,337,2.5552497621615426,POINT (-73.96778869628906 40.76269912719727),POINT (-73.98147583007811 40.74219131469727),140,Upper East Side-Carnegie Hill,Manhattan,Gramercy,Manhattan
93,id0315726,2,2016-06-04 03:14:11,2016-06-04 03:35:27,1,-73.98343658447266,40.73168182373047,-73.94800567626953,40.714160919189446,N,1276,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,3,357,3.565214630541168,POINT (-73.98343658447266 40.73168182373047),POINT (-73.94800567626953 40.714160919189446),126,East Village,Manhattan,East Williamsburg,Brooklyn
94,id2393811,1,2016-03-10 18:52:40,2016-03-10 19:08:43,1,-73.9705810546875,40.79904556274414,-73.98981475830078,40.76724624633789,N,963,2016-03-10,2016-03-10,72,60,66.0,0,0,0,0.0,0.0,0.0,18,375,3.8891090758147704,POINT (-73.9705810546875 40.79904556274414),POINT (-73.98981475830078 40.76724624633789),138,Upper West Side-Manhattan Valley,Manhattan,Hell's Kitchen,Manhattan
95,id1774339,1,2016-04-11 17:41:07,2016-04-11 17:46:20,1,-73.94978332519531,40.780567169189446,-73.96006774902342,40.77040863037109,N,313,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,17,316,1.4233424655417488,POINT (-73.94978332519531 40.780567169189446),POINT (-73.96006774902342 40.77040863037109),141,Upper East Side-Yorkville,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
96,id0642318,2,2016-04-04 09:21:49,2016-04-04 09:37:51,1,-73.95252227783203,40.76626968383789,-73.98342895507811,40.73437881469727,N,962,2016-04-04,2016-04-04,45,29,37.0,0.47,T,0,0.47,0.05,0.0,9,336,4.399202029023602,POINT (-73.95252227783203 40.76626968383789),POINT (-73.98342895507811 40.73437881469727),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Gramercy,Manhattan
97,id0369319,2,2016-02-08 18:24:38,2016-02-08 18:28:18,1,-73.98693084716798,40.750930786132805,-73.97830963134764,40.7532615661621,N,220,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,18,322,0.7710670357810141,POINT (-73.98693084716798 40.750930786132805),POINT (-73.97830963134764 40.7532615661621),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
98,id0860600,1,2016-01-06 15:23:44,2016-01-06 15:38:22,1,-74.0001220703125,40.71784973144531,-74.01457977294923,40.70967483520508,N,878,2016-01-06,2016-01-06,83,66,74.5,0.00,0.0,0,0.0,0.0,0.0,15,307,1.5202432384838613,POINT (-74.0001220703125 40.71784973144531),POINT (-74.01457977294923 40.70967483520508),119,Tribeca-Civic Center,Manhattan,Financial District-Battery Park City,Manhattan
99,id1977372,2,2016-04-01 13:33:57,2016-04-01 14:00:47,1,-73.86968231201173,40.77254867553711,-73.9134063720703,40.68077850341797,N,1610,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,13,348,10.849184215720573,POINT (-73.86968231201173 40.77254867553711),POINT (-73.9134063720703 40.68077850341797),233,LaGuardia Airport,Queens,Ocean Hill,Brooklyn
100,id2165807,1,2016-04-08 20:19:55,2016-04-08 20:23:06,2,-74.00392913818358,40.72579574584961,-73.9988784790039,40.73476409912109,N,191,2016-04-08,2016-04-08,81,67,74.0,0,0,0,0.0,0.0,0.0,20,387,1.0842495739334046,POINT (-74.00392913818358 40.72579574584961),POINT (-73.9988784790039 40.73476409912109),121,SoHo-Little Italy-Hudson Square,Manhattan,West Village,Manhattan
101,id1144791,2,2016-01-06 13:39:04,2016-01-06 13:49:17,1,-73.99198913574217,40.74379348754882,-73.97470092773438,40.76340103149414,N,613,2016-01-06,2016-01-06,83,66,74.5,0.00,0.0,0,0.0,0.0,0.0,13,307,2.621860077187288,POINT (-73.99198913574217 40.74379348754882),POINT (-73.97470092773438 40.76340103149414),129,Midtown South-Flatiron-Union Square,Manhattan,Midtown-Times Square,Manhattan
102,id2917044,1,2016-04-02 15:35:02,2016-04-02 15:55:19,1,-74.01730346679686,40.705360412597656,-73.97393035888672,40.761566162109375,N,1217,2016-04-02,2016-04-02,59,44,51.5,T,0.0,0,0.05,0.0,0.0,15,373,7.23986374705547,POINT (-74.01730346679686 40.705360412597656),POINT (-73.97393035888672 40.761566162109375),118,Financial District-Battery Park City,Manhattan,Midtown-Times Square,Manhattan
103,id2808378,1,2016-03-09 17:11:16,2016-03-09 17:28:43,1,-73.97864532470702,40.74093246459961,-74.0126953125,40.70158767700195,N,1047,2016-03-09,2016-03-09,75,66,70.5,0,0,0,0.0,0.0,0.0,17,304,5.232041430762142,POINT (-73.97864532470702 40.74093246459961),POINT (-74.0126953125 40.70158767700195),133,Murray Hill-Kips Bay,Manhattan,Financial District-Battery Park City,Manhattan
104,id1062725,1,2016-06-08 05:51:58,2016-06-08 05:57:54,1,-73.99036407470702,40.75624084472656,-73.97295379638672,40.75728988647461,N,356,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,5,326,1.4710791083341188,POINT (-73.99036407470702 40.75624084472656),POINT (-73.97295379638672 40.75728988647461),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
105,id3792892,1,2016-05-01 02:40:38,2016-05-01 03:02:30,1,-73.98666381835938,40.72168350219727,-73.97257232666014,40.6858787536621,N,1312,2016-05-01,2016-05-01,29,11,20.0,0.00,0.0,0,0.0,0.0,0.0,2,365,4.154732248502314,POINT (-73.98666381835938 40.72168350219727),POINT (-73.97257232666014 40.6858787536621),125,Lower East Side,Manhattan,Fort Greene,Brooklyn
106,id0924324,2,2016-05-10 18:07:52,2016-05-10 18:26:21,2,-73.95906829833984,40.77566146850586,-73.95906829833984,40.77566146850586,N,1109,2016-05-10,2016-05-10,67,53,60.0,0,0,0,0.0,0.0,0.0,18,317,0.0,POINT (-73.95906829833984 40.77566146850586),POINT (-73.95906829833984 40.77566146850586),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
107,id1295254,1,2016-03-06 11:01:27,2016-03-06 11:08:29,1,-73.97598266601561,40.75774765014648,-73.98216247558594,40.74074935913086,N,422,2016-03-06,2016-03-06,70,63,66.5,0.04,0.0,0,0.04,0.0,0.0,11,345,1.9605019652109825,POINT (-73.97598266601561 40.75774765014648),POINT (-73.98216247558594 40.74074935913086),130,Midtown-Times Square,Manhattan,Gramercy,Manhattan
108,id0552144,2,2016-05-04 18:04:33,2016-05-04 18:38:33,1,-73.8852310180664,40.77294158935546,-73.94695281982422,40.77526092529297,N,2040,2016-05-04,2016-05-04,43,26,34.5,0.00,0.0,0,0.0,0.0,0.0,18,331,5.203792599036378,POINT (-73.8852310180664 40.77294158935546),POINT (-73.94695281982422 40.77526092529297),233,LaGuardia Airport,Queens,Upper East Side-Yorkville,Manhattan
109,id2034899,2,2016-02-11 11:03:50,2016-02-11 11:09:29,1,-73.98998260498048,40.7515983581543,-73.99443054199219,40.74100112915039,N,339,2016-02-11,2016-02-11,70,54,62.0,0,0,0,0.0,0.0,0.0,11,358,1.2364992799118115,POINT (-73.98998260498048 40.7515983581543),POINT (-73.99443054199219 40.74100112915039),130,Midtown-Times Square,Manhattan,Chelsea-Hudson Yards,Manhattan
110,id1283389,1,2016-04-06 00:52:41,2016-04-06 01:07:06,1,-74.0043716430664,40.74234771728516,-74.01072692871094,40.72361755371094,N,865,2016-04-06,2016-04-06,83,66,74.5,0.40,0.0,0,0.4,0.0,0.0,0,342,2.1504383107662,POINT (-74.0043716430664 40.74234771728516),POINT (-74.01072692871094 40.72361755371094),127,Chelsea-Hudson Yards,Manhattan,Tribeca-Civic Center,Manhattan
111,id2124906,2,2016-05-03 08:28:38,2016-05-03 08:35:46,1,-73.98027801513672,40.77019119262695,-73.96378326416014,40.77413177490234,N,428,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,8,353,1.456484880208234,POINT (-73.98027801513672 40.77019119262695),POINT (-73.96378326416014 40.77413177490234),155,Central Park,Manhattan,Upper East Side-Carnegie Hill,Manhattan
112,id1660823,2,2016-03-01 06:40:18,2016-03-01 07:01:37,5,-73.98213958740233,40.77532577514648,-74.00984954833984,40.72169876098633,N,1279,2016-03-01,2016-03-01,45,35,40.0,0.00,0.0,0,0.0,0.0,0.0,6,316,6.403654289073993,POINT (-73.98213958740233 40.77532577514648),POINT (-74.00984954833984 40.72169876098633),136,Upper West Side-Lincoln Square,Manhattan,Tribeca-Civic Center,Manhattan
113,id0989891,1,2016-05-03 04:40:29,2016-05-03 04:51:45,2,-73.9893798828125,40.719825744628906,-73.98260498046875,40.75750350952149,N,676,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,4,353,4.228280873161379,POINT (-73.9893798828125 40.719825744628906),POINT (-73.98260498046875 40.75750350952149),125,Lower East Side,Manhattan,Midtown-Times Square,Manhattan
114,id2679117,1,2016-02-03 07:57:23,2016-02-03 08:02:15,1,-73.91998291015625,40.74357223510742,-73.92677307128906,40.75527572631836,N,292,2016-02-03,2016-02-03,55,29,42.0,0.14,0.0,0,0.14,0.0,0.0,7,335,1.4215251812201455,POINT (-73.91998291015625 40.74357223510742),POINT (-73.92677307128906 40.75527572631836),166,Sunnyside,Queens,Astoria (Central),Queens
115,id3427182,1,2016-06-03 11:40:39,2016-06-03 11:57:24,1,-73.971923828125,40.79190444946289,-73.96954345703125,40.765300750732415,N,1005,2016-06-03,2016-06-03,44,32,38.0,0.00,0.0,0,0.0,0.0,0.0,11,359,2.9649785301505447,POINT (-73.971923828125 40.79190444946289),POINT (-73.96954345703125 40.765300750732415),137,Upper West Side (Central),Manhattan,Upper East Side-Carnegie Hill,Manhattan
116,id0802391,1,2016-03-06 17:44:45,2016-03-06 17:52:14,1,-73.99720764160156,40.72407150268555,-74.00061798095702,40.732154846191406,N,449,2016-03-06,2016-03-06,70,63,66.5,0.04,0.0,0,0.04,0.0,0.0,17,345,0.943648560158692,POINT (-73.99720764160156 40.72407150268555),POINT (-74.00061798095702 40.732154846191406),121,SoHo-Little Italy-Hudson Square,Manhattan,Greenwich Village,Manhattan
117,id1949220,1,2016-04-02 04:24:27,2016-04-02 04:43:38,1,-73.98714447021484,40.72949981689453,-73.96070861816406,40.79747009277344,N,1151,2016-04-02,2016-04-02,59,44,51.5,T,0.0,0,0.05,0.0,0.0,4,373,7.879062008088834,POINT (-73.98714447021484 40.72949981689453),POINT (-73.96070861816406 40.79747009277344),126,East Village,Manhattan,Upper West Side-Manhattan Valley,Manhattan
